Country;Year;Code;Crisis;Advanced Market;Emerging Market;LIDC;Small Developing State;Years since last crisis;Current account balance (percent of GDP);General government gross debt (Percent of GDP);General government net debt (Percent of GDP);"LOG – Gross domestic product per capita, current prices Purchasing power parity; (international dollars)";"LOG – Gross domestic product, current prices Purchasing power parity; (international dollars)";Inflation, average consumer prices (Index);Inflation, average consumer prices (Percent change);Unemployment rate (Percent of total labor force);Age dependency ratio (% of working-age population);Agriculture, forestry, and fishing, value added (% of GDP);GDP growth (annual %);GDP per capita growth (annual %);Gross domestic savings (% of GDP);Inflation, consumer prices (annual %);Population density (people per sq. km of land area);Real interest rate (%);Short-term debt (% of total external debt);Short-term debt (% of total reserves);Trade (% of GDP);Urban population (% of total population)
Australia;2007;AUS;0;1;0;0;0;15;-6,725;9,671;-7,262;4,59820222474387;2,9207549948424;87,975;2,356;4,371;48,243438535794;2,20601401439639;3,773392681;1,896708392;25,86097814;2,327611289;2,711118025;3,057411476;;;42,00802003;84,822
Australia;2008;AUS;0;1;0;0;0;16;-4,817;11,743;-5,293;4,60796140477838;2,93990694941706;91,8;4,348;4,243;48,1591868438043;2,3420923019017;3,58622798;1,531111868;26,0541238;4,35029855;2,765994429;4,148913129;;;42,8467764;84,943
Australia;2009;AUS;0;1;0;0;0;17;-4,502;16,623;1,224;4,61130293267442;2,95106490617826;93,425;1,77;5,569;48,1940761319279;2,30109850559796;1,892573609;-0,1857731529;27,64544675;1,771117166;2,823588378;1,021134965;;;45,74086303;85,063
Australia;2010;AUS;0;1;0;0;0;18;-3,653;20,352;6,303;4,62079667969315;2,96661051768116;96,1;2,863;5,209;48,4176319614584;2,20434060293733;2,226538078;0,6485000683;25,86008229;2,918340027;2,867858584;6,057533614;;;40,51063301;85,182
Australia;2011;AUS;0;1;0;0;0;19;-2,98;24,047;10,572;4,63477442340216;2,98738513359453;99,325;3,356;5,083;48,8280040440669;2,29231854769073;2,40897178;0,9958120016;27,4935132;3,303850156;2,90798641;1,445735455;;;41,83735112;85,3
Australia;2012;AUS;0;1;0;0;0;20;-4,344;27,534;13,795;4,63254181447038;2,99290858400334;101;1,686;5,226;49,3902350871733;2,2677119396183;3,918409625;2,119926068;27,54475458;1,762780156;2,95920037;5,078166699;;;43,14902469;85,402
Australia;2013;AUS;1;1;0;0;0;21;-3,351;30,485;16,031;4,66768087432577;3,03499722976633;103,475;2,45;5,669;49,9846371660481;2,28528500206511;2,606198447;0,8553014029;26,56478768;2,449888641;3,010573526;6,353353796;;;41,25019106;85,502
Australia;2014;AUS;1;1;0;0;0;22;-3,027;34,045;19,062;4,6720396400926;3,04569451329484;106,075;2,513;6,063;50,5484034063537;2,22036075626916;2,607401032;1,088300782;26,43866487;2,487922705;3,055814795;4,482137659;;;42,4430282;85,602
Austria;1980;AUT;0;1;0;0;0;49;-4,776;;;4,05026526996461;1,92766287426638;53,215;6,325;1,6;55,7763527355144;4,32640253712843;1,731485595;1,731377792;26,01192014;6,328325362;91,48610034;;;;66,82500562;65,391
Austria;1981;AUT;0;1;0;0;0;50;-4,338;;;4,08821797651082;1,9664890294244;56,837;6,807;2,2;53,9965455759954;3,96693470205005;-0,1442946906;-0,3986205177;24,5770359;6,803041776;91,71970431;;;;68,39654936;65,364
Austria;1982;AUT;0;1;0;0;0;51;1,003;;;4,1219191455989;2,00073333817805;59,929;5,44;3,1;52,1049701699833;3,64603887275929;2,011254708;1,938121505;24,00374065;5,436030825;91,78550654;;;;64,11711371;65,1
Austria;1983;AUT;0;1;0;0;0;52;0,389;;;4,15189393605784;2,02942842248669;61,928;3,335;3,7;50,2359758054022;3,41220928704143;2,97308803;3,13962808;22,78479215;3,339164534;91,63730005;;;;62,47218452;64,836
Austria;1984;AUT;0;1;0;0;0;53;-0,266;;;4,16868424302304;2,04626488429613;65,436;5,665;3,8;48,7869375675785;3,58234970359858;0,05127476297;0,05757309299;23,83613118;5,663185739;91,63153175;;;;66,5750061;64,57
Austria;1985;AUT;0;1;0;0;0;54;-0,23;;;4,19154546464082;2,06941647356586;67,523;3,19;3,6;48,0622688785174;3,13516480607286;2,498678497;2,450565671;23,73259074;3,189516818;91,67456374;;;;70,08316231;64,305
Austria;1986;AUT;0;1;0;0;0;55;0,21;;;4,20979694634194;2,08812190742471;68,696;1,737;3,1;47,7727868129208;3,22696289723507;2,301393212;2,236402355;24,31856663;1,705444567;91,73284052;;;;64,01459766;64,037
Austria;1987;AUT;0;1;0;0;0;56;-0,216;;;4,22706668192976;2,10597318532758;69,663;1,408;3,8;47,7239036580778;3,19749322364061;1,357168064;1,293045279;24,46367965;1,401952718;91,79091129;;;;62,85372263;63,769
Austria;1988;AUT;0;1;0;0;0;57;-0,181;57,365;;4,24571866207357;2,1251753626262;70,964;1,868;2,676;47,8584711468738;3,04846132833427;3,295879898;3,149746508;25,21380568;1,915716847;91,9209525;;;;66,56254959;63,5
Austria;1989;AUT;0;1;0;0;0;58;0,186;56,332;;4,27795490801485;2,15844391467748;72,561;2,249;2,348;47,9951729855003;3,01155485047995;3,887074818;3,420101785;25,86665129;2,56834829;92,33600339;;;;70,53835909;63,231
Austria;1990;AUT;0;1;0;0;0;59;0,699;55,932;;4,30950667398752;2,19287397154252;74,575;2,777;2,723;48,0734835285764;3,09711987382272;4,345641399;3,553547647;26,14444342;3,261872319;93,04229278;;;;71,48836947;62,96
Austria;1991;AUT;0;1;0;0;0;60;0,035;56,134;;4,33490831600968;2,22201375017136;76,899;3,116;3,151;48,1988663726217;2,81128199383227;3,441627777;2,413986454;26,45378043;3,337427035;93,97589675;;;;70,04840559;62,689
Austria;1992;AUT;0;1;0;0;0;61;-0,385;56,028;;4,34876423211424;2,24079877111733;79,534;3,426;3,29;48,3804433335421;2,45333456337001;2,093524617;0,97609224;25,42517529;4,0208478;95,01586282;;;;67,63016766;62,417
Austria;1993;AUT;0;1;0;0;0;62;-0,532;60,629;;4,35658835371823;2,25325317390052;82,106;3,234;3,958;48,6086885416931;2,20444079649096;0,5268092037;-0,298754361;24,6759131;3,631785249;95,80262967;;;;63,26505078;62,144
Austria;1994;AUT;0;1;0;0;0;63;-1,467;63,721;;4,37353814998356;2,27273945835485;84,332;2,711;3,85;48,8840987543149;2,37154589541966;2,402119074;2,008761944;24,86051209;2,953409368;96,17205526;;;;65,9870934;61,87
Austria;1995;AUT;0;1;0;0;0;64;-2,86;67,865;;4,39291422197172;2,29318791775118;85,691;1,611;4,242;49,1050912129935;2,15859633228818;2,667983531;2,510912694;25,47185233;2,243366315;96,31941348;;;;68,2566011;61,596
Austria;1996;AUT;0;1;0;0;0;65;-2,838;67,807;;4,41050088358465;2,31135963938846;87,209;1,771;4,717;49,1396055407334;1,98247099499027;2,349533852;2,211434933;24,92622474;1,860971158;96,44955162;;;;70,08367112;61,32
Austria;1997;AUT;0;1;0;0;0;66;-2,546;63,056;;4,42643171475357;2,32778382413178;88,225;1,166;4,758;48,9939407946602;1,90548344310224;2,09359939;1,977975908;25,63688324;1,305978572;96,55890693;;;;74,86769022;61,045
Austria;1998;AUT;0;1;0;0;0;67;-1,852;68,819;;4,44609814628226;2,34792688188681;88,947;0,818;4,708;48,7647924828246;1,79334392378865;3,581425815;3,467829941;26,14287051;0,9224671967;96,6649176;;;;76,92714939;60,768
Austria;1999;AUT;0;1;0;0;0;68;-2,261;61,103;40,377;4,46650669473081;2,36918059275128;89,406;0,516;4,142;48,448072862909;1,72221732211898;3,556331247;3,355044661;26,52446709;0,5689937659;96,85317499;;;;78,26014034;60,491
Austria;2000;AUT;0;1;0;0;0;69;-0,706;65,738;43,732;4,48961034214693;2,39332771651637;91,156;1,957;3,883;48,0590131844729;1,64730021298979;3,375722147;3,12743665;26,91357491;2,344862854;97,08635482;;;;85,36049562;60,213
Austria;2001;AUT;0;1;0;0;0;70;-0,796;66,355;42,277;4,50309239181248;2,40847231855108;93,253;2,301;4,008;47,6179349440148;1,67070339573168;1,267168189;0,8802590979;26,91267587;2,650000773;97,45871304;;;;87,53666476;59,934
Austria;2002;AUT;0;1;0;0;0;71;2,102;66,978;44,239;4,51477732352044;2,42230251302532;94,822;1,682;4,392;47,1686366342962;1,56277441149196;1,651553922;1,152676331;27,62139468;1,810357878;97,93937227;;;;86,948168;59,655
Austria;2003;AUT;0;1;0;0;0;72;1,548;64,896;42,691;4,52539845096504;2,4348609965589;96,056;1,302;4,792;46,804922309155;1,49193189790189;0,9414709207;0,4509465272;26,93698238;1,355553709;98,41763209;;;;86,38738242;59,375
Austria;2004;AUT;0;1;0;0;0;73;2,076;64,849;46,197;4,54589135050672;2,45808310853379;97,94;1,962;5,883;46,9334794283308;1,47647439267771;2,735120222;2,099711169;27,24668624;2,06120618;99,03012603;;;;90,79234569;59,094
Austria;2005;AUT;0;1;0;0;0;74;2,258;68,318;50,032;4,56598127291116;2,48113148769246;100;2,103;6,042;47,5090657739447;1,25939963482441;2,244065325;1,549877317;26,84399959;2,299137856;99,70708919;;;;94,03380568;58,813
Austria;2006;AUT;1;1;0;0;0;75;3,295;67,001;49,639;4,59168008935088;2,50907745978465;101,685;1,685;5,617;47,9910890068398;1,30318945861739;3,454041836;2,943417859;27,52645996;1,441548511;100,2016602;;;;98,08831121;58,532
Austria;2007;AUT;1;1;0;0;0;76;3,802;64,74;48,757;4,61772576201199;2,53655213010586;103,923;2,201;5,192;48,1733063284953;1,41639156023265;3,727415301;3,391730827;29,23946882;2,168555288;100,5269874;;;;100,7332541;58,249
Austria;2012;AUT;0;1;0;0;0;1;1,483;81,661;60,471;4,66724434805038;2,59288149729767;116,33;2,568;5,242;47,9792906009177;1,3485513899381;0,6804455768;0,2224505769;26,67949441;2,485675622;102,1569438;;;;105,1521774;57,147
Austria;2013;AUT;0;1;0;0;0;2;1,943;81,011;60,408;4,68066795235911;2,60892163895261;118,794;2,118;5,35;48,2740574434081;1,25472121594195;0,0255047122;-0,5622989425;26,42119328;2,000156169;102,7608216;;;;104,0664141;57,336
Austria;2014;AUT;0;1;0;0;0;3;2,474;83,758;59,144;4,68854030420882;2,62019853889328;120,535;1,465;6,058;48,5314835045852;1,20074056404147;0,6612728489;-0,1223706673;26,80070337;1,60581183;103,5670868;;;;103,5035353;57,526
Austria;2015;AUT;0;1;0;0;0;4;1,725;84,401;58,285;4,69858304933379;2,63456996349853;121,51;0,809;6,15;48,7023662273001;1,1297901935645;1,014501586;-0,1115401895;27,55547744;0,8965633353;104,7345977;;;;102,4273154;57,715
Bahamas, The;1980;BHS;0;0;0;0;1;200;-0,585;;;4,09948554452643;0,424554976606713;34,371;12,231;;64,7917924847914;;6,495281921;4,436312215;25,79195686;12,09783723;22,35284715;0,7512873933;;;133,2584438;73,102
Bahamas, The;1981;BHS;0;0;0;0;1;201;-3,05;;;4,11776862606958;0,451018452155457;38,167;11,046;;63,1247137623082;;-9,22640508;-10,90046583;23,8555836;11,1144985;22,77282717;-5,683085006;;;129,7511392;73,843
Bahamas, The;1982;BHS;0;0;0;0;1;202;-2,151;;;4,16031033147833;0,503518312724075;40,496;6,101;;61,9967625347121;;6,698897757;4,759101621;27,70069062;6,012621017;23,19450549;7,044690611;;;125,3373883;74,571
Bahamas, The;1983;BHS;0;0;0;0;1;203;-1,153;;;4,1957602131994;0,548880562637515;42,116;4;;61,0458388357181;;3,597051868;1,66642452;28,88388735;4;23,63496503;4,739740264;;;124,5844875;75,285
Bahamas, The;1984;BHS;0;0;0;0;1;204;-1,33;;;4,21187096026041;0,574494268285327;43,786;3,966;;60,4521503087077;2,04301602077311;14,17114862;12,00291653;21,63049336;3,966346154;24,09250749;7,587918589;;;121,8950566;75,987
Bahamas, The;1985;BHS;0;0;0;0;1;205;-1,012;;;4,23718846665187;0,605520523437469;45,811;4,624;;60,0874851913088;1,90459783274865;4,829180115;2,796405764;24,6908228;4,605009634;24,56893107;1,726529261;;;124,0617109;76,674
Bahamas, The;1986;BHS;0;0;0;0;1;206;-0,764;;;4,24956961219747;0,625312450961674;48,291;5,414;12,2;59,6369399588821;1,81193124368049;1,797000227;-0,1792425522;24,33569262;5,433781544;25,05534466;4,385243645;;;121,7229525;77,347
Bahamas, The;1987;BHS;0;0;0;0;1;207;-1,174;;;4,26865869261149;0,651665603922935;51,186;5,994;11,5;59,0762279932043;1,82756086321153;2,984519344;1,045033564;24,31466191;5,756464011;25,53626374;2,264504227;;;117,1260176;78,007
Bahamas, The;1988;BHS;0;0;0;0;1;208;-1,37;;;4,28443930684578;0,67641923171836;53,259;4,051;11;58,450849891102;;2,309707661;0,4108352129;;4,402411828;26,01918082;7,405764801;;;;78,654
Bahamas, The;1989;BHS;0;0;0;0;1;209;-1,747;;;4,30363833716246;0,703033304733686;56,138;5,405;11,7;57,8708576389508;2,0125081645983;6,7273298;4,700864057;23,91280209;5,387658228;26,52277722;7,058839804;;;111,0003266;79,284
Bahamas, The;1990;BHS;0;0;0;0;1;210;-0,77;13,223;;4,31688119822366;0,723537761532057;58,736;4,628;12;57,2718451678878;2,2085281111813;-1,596249087;-3,481588741;24,31522426;4,66931912;27,04085914;3,736699612;;;110,1200253;79,838
Bahamas, The;1991;BHS;0;0;0;0;1;211;-3,549;15,256;;4,30536770893164;0,719414159702593;63,026;7,304;12,3;56,697677850749;2,83373404132221;-4,181785022;-6,048806367;19,91186567;7,114681202;27,57822178;6,282836883;;;106,1186181;80,067
Bahamas, The;1992;BHS;0;0;0;0;1;212;0,649;17,872;;4,29072314584745;0,712228669619535;66,541;5,577;14,8;56,4248506332485;2,66301061434545;-3,825582297;-5,843050922;21,65969765;5,738198862;28,16913087;4,020735443;;;101,4615632;80,293
Bahamas, The;1993;BHS;0;0;0;0;1;213;5,62;19,708;;4,2947403844494;0,723783936965329;68,37;2,748;13,1;56,4654587312878;2,4612871927555;0,307806596;-1,847235778;20,44534282;2,72289767;28,78761239;8,381728042;;;103,3599612;80,518
Bahamas, The;1994;BHS;0;0;0;0;1;214;3,801;20,915;;4,30989385738849;0,746400644491561;69,305;1,367;13,292;56,4762675239241;2,67508438171218;3,148915972;1,102406563;19,79932495;1,399334237;29,37032967;4,591386621;;;104,4019638;80,74
Bahamas, The;1995;BHS;0;0;0;0;1;215;2,314;21,022;;4,32862196591193;0,774005730258209;70,707;2,023;10,9;56,248011391791;2,83414989792943;4,378752035;2,442430954;18,04870225;2,066994954;29,92547453;5,900219219;;;104,4654418;80,961
Bahamas, The;1996;BHS;0;0;0;0;1;216;0,297;20,749;;4,34705803254434;0,799891684656865;71,599;1,262;11,505;55,8340743466307;2,64691050152397;4,223530362;2,38503348;16,04017733;1,379137412;30,46283716;5,709560374;;;105,856747;81,18
Bahamas, The;1997;BHS;0;0;0;0;1;217;-5,358;21,497;;4,36815871657057;0,82827311205207;72,001;0,561;9,779;55,387729133164;1,56181897428447;1,287753205;-0,4227395591;30,60880935;0,5441503834;30,98611389;-38,37653613;;;79,73488557;81,396
Bahamas, The;1998;BHS;0;0;0;0;1;218;-10,086;20,793;;4,38587677446157;0,853150436447843;72,87;1,207;7,743;54,946647539695;1,37855944927867;4,716798555;2,981357284;29,9422527;1,336613366;31,50829171;3,591574395;;;77,72616717;81,611
Bahamas, The;1999;BHS;0;0;0;0;1;219;1,358;19,759;;4,41488698159636;0,889189612047073;73,686;1,119;7,796;54,3717585362562;1,26759041993162;7,144103907;5,513551244;32,80469347;1,25424826;31,9952048;1,356882645;;;75,70273833;81,824
Bahamas, The;2000;BHS;0;0;0;0;1;220;-1,515;19,176;;4,4342441794734;0,916559219301114;74,962;1,732;7;53,6328957755267;1,34464685685702;4,148419308;2,628879213;33,45483856;1,606329417;32,46893107;5,030872342;;;79,64494389;82,007
Bahamas, The;2001;BHS;0;0;0;0;1;221;-3,835;18,48;;4,44838457555164;0,937517892017346;76,733;2,362;6,9;52,8615219095053;1,19862993112386;2,626009827;1,190106235;29,81222266;2,044989775;32,92967033;5,626977584;;;72,50088064;82,049
Bahamas, The;2002;BHS;0;0;0;0;1;222;0,084;19,435;;4,46000444179054;0,955783928916911;77,883;1,498;9,102;52,2257113297754;1,51331582811254;2,704956247;1,359344878;33,72036986;2,173577925;33,36683317;1,961827981;;;70,27798171;82,092
Bahamas, The;2003;BHS;0;0;0;0;1;223;-0,173;20,841;;4,45637969952358;0,958754949869089;80,731;3,657;10,835;51,6906047637187;1,34722421080282;-1,264916676;-2,574033796;32,37159939;3,025045263;33,81518482;4,789804497;;;71,06354051;82,134
Bahamas, The;2004;BHS;0;0;0;0;1;224;1,606;21,62;;4,46521460411655;0,974097003794131;81,668;1,16;10,202;51,1618377921117;1,16175185996252;0,8823737445;-0,4699227058;31,49197872;0,9819140368;34,27462537;4,748260807;;;76,00198337;82,176
Bahamas, The;2005;BHS;0;0;0;0;1;225;-3,098;22,954;;4,48673402464996;1,00199317382353;83,153;1,819;10,17;50,6671229672243;1,06443545271548;3,396084205;1,994396654;30,81881214;1,591606181;34,74565435;0,4622850949;;;81,39627092;82,218
Bahamas, The;2006;BHS;0;0;0;0;1;226;-10,141;23,154;;4,50442885827387;1,02600181735718;84,781;1,958;7,628;50,2161680957188;1,17042464776611;2,516592217;1,103829252;28,22936389;2,389826274;35,23116883;4,633431666;;;87,5507143;82,26
Bahamas, The;2007;BHS;0;0;0;0;1;227;-8,987;23,49;;4,51603812954068;1,04379439232578;86,822;2,407;7,853;49,7600763735942;1,09339124571261;1,446099912;0,02736457894;29,48709497;2,492577949;35,73086913;2,47895543;;;88,01281556;82,302
Bahamas, The;2008;BHS;0;0;0;0;1;228;-8,282;25,344;;4,50795458828957;1,04182676263754;90,671;4,434;8,703;49,3325649838441;1,04313129393882;-2,32364807;-3,704543642;27,56032681;4,489559954;36,24325674;3,952551212;;;87,42922288;82,343
Bahamas, The;2009;BHS;0;0;0;0;1;229;-8,095;30,089;;4,48617053285963;1,02608362080099;92,181;1,666;14,246;49,0433169870458;0,9096409923502;-4,175428056;-5,545403081;26,73583144;2,062734735;36,76893107;6,604831487;;;76,52104396;82,385
Bahamas, The;2010;BHS;0;0;0;0;1;230;-7,884;33,883;;4,49203810581795;1,0379043573124;93,676;1,621;15,082;48,3484951454381;1,09749043162674;1,538662487;0,1200612394;25,80053409;1,344027384;37,28991009;5,915788916;;;78,67560243;82,427
Bahamas, The;2011;BHS;0;0;0;0;1;231;-10,935;35,262;;4,49924720548237;1,04948937193356;96,546;3,064;15,889;47,2272429804606;1,09230471329484;0,6131707359;-0,6321485198;23,27155192;3,198781417;37,75724276;5,972384534;;;88,33368916;82,476
Bahamas, The;2012;BHS;0;0;0;0;1;232;-14,289;37,589;;4,51407176015494;1,0686681432859;98,392;1,912;14,367;46,2552013750388;1,07272116712063;3,086377661;1,977161859;23,345211;1,97336756;38,16793207;1,43625303;;;84,25152047;82,532
Bahamas, The;2013;BHS;0;0;0;0;1;233;-14,587;44,418;;4,50209116298966;1,06107532362979;98,831;0,445;15,782;45,261520381489;0,935019960559858;-2,862505478;-3,766502542;22,41546823;0,7224147845;38,52647353;4,931658323;;;86,84045981;82,596
Bahamas, The;2014;BHS;0;0;0;0;1;234;-19,936;48,243;;4,52163305421828;1,08500499907665;100;1,183;14,636;44,3096606712405;0,851040565659511;1,847107192;0,9360263986;22,1990378;1,513756431;38,87422577;1,053532087;;;85,17968437;82,668
Bahamas, The;2015;BHS;0;0;0;0;1;235;-12,664;50,614;;4,52794448931605;1,0957619594775;101,878;1,878;13,379;43,4797858930561;0,826701162521738;0,9962307043;0,07910488289;23,87067481;1,861483029;39,23046953;-0,5334517739;;;73,48473815;82,746
Bahrain;1980;BHR;0;0;1;0;0;200;5,131;;;4,31762088094784;0,864866914328526;51,734;3,8;;61,077447957851;0,984370952422071;;;54,99523357;3,869525059;525,5;;;;239,348925;86,101
Bahrain;1981;BHR;0;0;1;0;0;201;10,591;;;4,35177428250808;0,916032610188569;57,632;11,4;;59,7492635357058;1,01234757266662;-5,316697353;-9,038253124;52,73410538;11,34459681;547;;;;251,1388833;86,317
Bahrain;1982;BHR;0;0;1;0;0;202;9,981;;;4,38929794805585;0,969042967305813;62,646;8,7;;58,8095054362615;1,05777648088707;-7,556217712;-10,76844038;48,48265247;8,885713085;566,6913043;;;;225,7586884;86,531
Bahrain;1983;BHR;0;0;1;0;0;203;2,35;;;4,42077946582355;1,01506621401115;64,65;3,2;;57,9721344104906;1,1535175163771;6,3763768;2,761484804;47,58615779;2,972399151;586,626087;;;;189,6325833;86,742
Bahrain;1984;BHR;0;0;1;0;0;204;4,816;;;4,4395957176594;1,04828639310613;64,65;0;;57,2397884550467;1,11678583588696;5,003646045;1,385525437;45,22300987;0,3223992502;607,5608696;;;;190,330269;86,95
Bahrain;1985;BHR;0;0;1;0;0;205;0,908;;;4,43434802829266;1,05774215582875;63,099;-2,4;;56,6432986419139;1,19437768552909;-4,758268538;-8,081834962;47,57847207;-2,635969303;629,5289855;;;;191,6102323;87,155
Bahrain;1986;BHR;0;0;1;0;0;206;-2,058;;;4,43004375682776;1,06848271376175;61,521;-2,5;;56,1933178364501;1,36872004879324;1,182993916;-2,372826542;40,52452732;-2,296093214;652,457971;31,89907888;;;183,5235689;87,357
Bahrain;1987;BHR;0;0;1;0;0;207;-5,552;;;4,42008981415191;1,07375499812319;60,475;-1,7;;55,91873972383;1,34250441763403;10,39900933;6,525762553;40,42652818;-1,745001754;676,1811594;6,796161531;;;189,7679308;87,557
Bahrain;1988;BHR;0;0;1;0;0;208;4,285;;;4,44490487783042;1,11394335230684;60,596;0,2;;55,8472923081884;1,18046117376625;6,999991649;3,287046313;38,04324402;0,3034359661;700,4884058;5,676506993;;;172,8324115;87,754
Bahrain;1989;BHR;0;0;1;0;0;209;-4,131;;;4,45061071579771;1,13500536694389;61,324;1,2;;55,9560136771531;1,1351414607283;0,3640071382;-3,048395983;35,65085702;1,485897322;725,1434783;4,267214334;;;186,2738212;87,949
Bahrain;1990;BHR;0;0;1;0;0;210;1,407;7,545;;4,47775240482103;1,1659265496091;62,12;1,299;;56,1540481241946;0,949346076458752;4,437997176;0,9927127569;37,3805332;0,9293354375;749,8811594;3,419726616;;;210,1609658;88,14
Bahrain;1991;BHR;0;0;1;0;0;211;-11,564;6,994;;4,48428716630651;1,1901915805753;62,678;0,899;;56,3258394160584;0,882139770697701;11,22999878;7,49120497;17,96393386;0,7644197359;775,9637681;11,47487059;;;180,6418102;88,329
Bahrain;1992;BHR;0;0;1;0;0;212;-15,189;6,725;;4,51681621937765;1,22986094865499;62,489;-0,302;;56,1743730142635;0,909896999552172;6,689998367;3,023473723;17,05665025;-0,1724137931;780,943662;15,81804425;;;181,1240372;88,398
Bahrain;1993;BHR;0;0;1;0;0;213;-5,645;6,199;;4,54739080644514;1,2718416065365;64,113;2,599;;55,5533866345666;0,851378305119419;12,87000667;9,076230444;21,44939395;2,538860104;808,1056338;14,29430179;;;164,6038971;88,395
Bahrain;1994;BHR;0;0;1;0;0;214;-3,977;5,861;;4,55887110062038;1,29475272191018;66,676;3,999;;54,6261109807908;0,86034198622614;-0,2500014845;-3,52857225;26,84150536;0,8169108978;835,5690141;3,150137647;;;155,1781716;88,392
